Roll_Number,Student_Name,Gender,English,Kannada,Hindi,Maths,Science,Social
9532, Suhasini.M, F,67,53,66,55,69,86
9533, Sunil Kumar .K., M,88,63,74,72,53,97
9534, Deeksha Jiwani, F,64,53,62,51,100,77
9535, Bernadtette Rostenkowski, F,80,82,76,50,65,55
9536, S N Prathap Kumar, M,73,69,54,97,70,100
9537, vijayakanth T.S.V, M,98,72,57,68,78,76
9538, Bob Joe, M,72,73,89,51,67,64
9539, S. Devi, F,55,73,82,95,91,81
9540, Ravichandra S, M,91,82,80,70,63,68
9541, Kumara Krupa Parvath, M,51,73,95,76,88,83
9542, Sunita rani kumari, F,65,85,54,66,100,53
9543, gopalkumari k s, F,95,88,56,93,69,76
9544, Anuj Malhotra, M,52,100,69,67,97,72
9545, Neha Mehta, M,73,54,58,90,96,59
9546, A.B.C Sita, F,69,69,94,72,87,58
9547, Rakesh Kashyap, M,74,80,67,66,63,81
9548, Paul George, M,97,83,76,53,62,96
9549, Hari Krishna, M,84,68,55,100,77,52
9550, F A Khan, M,50,82,89,77,53,68
9551, Anirudh Mahato, M,92,85,50,97,95,91
9552, Hari Krishnan, M,64,87,65,81,63,90
9553, Ravi kishan, M,99,69,94,54,53,89
9554, Siva Kumar, M,85,98,100,90,100,54
9555, Aby Abraham K, M,69,92,50,66,90,79
9556, Anand, M,88,80,86,94,56,66
9557, Neha S. Swaminathan, F,82,64,70,63,66,66
9558, Pratap kumar, M,63,89,51,53,74,61
9559, Swapna.S.P, F,72,69,78,79,68,80
9560, Prathiban, M,83,96,55,62,78,86
9601, Hari Krishnan, M,75,57,54,92,86,60
9602, Neha Mehta, M,52,99,85,99,74,91
9603, Dean Winchester, M,52,83,63,71,61,81
9604, F A Khan, M,91,91,79,54,67,88
9605, Manohar Sharma, M,55,94,57,62,65,87
9606, S. Devi, F,67,50,64,88,65,52
9607, Anthony Kumar, M,55,63,54,85,87,57
9608, Anu Paul, F,95,89,72,51,74,88
9609, Pratap kumar, M,70,99,62,63,59,78
9610, Ravi kishan, M,83,75,63,50,83,66
9611, Annand Mukund Rao, M,52,58,73,68,50,69
9612, Navneet Dubey, M,58,58,78,85,51,68
9613, Anand, M,53,62,93,82,66,98
9614, Indranil Sarkar, M,60,89,72,81,73,78
9615, Ravi Kiran, M,53,62,67,72,88,94
9616, Sunil Kumar .K., M,68,50,65,65,85,74
9617, Ravichandra S, M,81,87,86,99,71,87
9618, Subhashish Bhattacharjee, M,54,67,66,72,68,62
9619, Hari Krishna, M,75,94,60,81,63,53
9620, gopalkumari k s, F,87,60,83,72,74,87
9621, Priya Ram, F,52,95,90,89,80,51
9622, Sunita rani kumari, F,68,82,62,81,75,69
9623, Aby Abraham K, M,77,65,72,85,59,74
9624, Subhash.K.U, M,56,96,63,97,99,73
9625, kumar, M,77,99,50,74,73,57
9626, Anirudh Mahato, M,68,96,63,96,69,71
9627, Ashok Kumar, M,96,58,65,63,82,95
9628, Aiswarya Mohan, F,81,82,61,50,67,97
9629, Swapna.S.P, F,88,88,52,78,96,65
9630, Sridhar, M,57,50,88,99,63,92
9631, S N Prathap Kumar, M,63,98,58,66,52,100
9632, Ankit Saxena, F,86,73,76,77,87,84
9633, Deeksha Jiwani, F,58,68,83,61,75,54
9634, A.B.C Sita, F,82,52,75,77,58,71
9635, Khasim, M,63,58,83,50,78,95
9636, Prabhanjan, M,64,56,61,70,74,98
9637, G Chitra Shenai, F,51,98,91,90,76,88
9638, Anuj Malhotra, M,55,64,83,89,54,85
9639, D.P. Ravi Kiran, M,79,52,92,51,67,97
9640, M.K Sharma, M,79,66,97,63,69,72
9641, Bernadtette Rostenkowski, F,70,53,83,82,97,55
9642, Gayathri K P, F,59,55,77,59,67,55
9643, vijay kumar t r, M,50,100,71,95,100,67
9644, Neha Jagga, F,98,62,55,70,56,95
9645, Prathiban, M,84,67,85,65,92,92
9646, Akansha Y, F,95,77,51,69,77,62
9647, Tushar Gupta, M,58,77,60,100,61,99
9648, Suhasini.M, F,51,66,96,55,81,50
9649, Sachin Sharma, M,70,56,84,99,90,70
9650, Priyanka Y, F,91,76,62,79,59,87
9651, Siva Kumar, M,52,57,68,51,96,55
9652, Kishan, M,76,69,79,91,88,78
9653, lalitha kumari, F,50,92,55,62,54,74
9654, Shanaya Gurumurthi S, F,99,63,62,78,94,53
9655, Rakesh Kashyap, M,89,92,69,54,89,63
9656, S.P.Swaroop, M,92,77,63,73,97,81
9657, Pallavi Singh, F,85,99,70,54,66,92
9658, vijayakanth T.S.V, M,89,89,56,95,62,79
9659, lakshmi gopal, M,95,58,62,88,91,64
9660, Kumara Krupa Parvath, M,89,79,85,80,80,65
9701, Suhasini.M, F,81,65,87,93,79,72
9702, Ravichandra S, M,61,57,97,65,88,89
9703, S.P.Swaroop, M,53,64,93,59,70,87
9704, Indranil Sarkar, M,63,60,80,60,53,58
9705, Kishan, M,65,65,65,78,82,99
9706, Pallavi Singh, F,95,66,83,86,95,92
9707, Sridhar, M,79,86,98,99,79,61
9708, Priya Ram, F,82,61,89,77,58,53
9709, Aby Abraham K, M,59,59,68,70,77,78
9710, Pratap kumar, M,97,53,93,52,83,69
9711, Hari Krishnan, M,61,62,77,50,74,62
9712, Bernadtette Rostenkowski, F,92,100,94,81,66,55
9713, Khasim, M,57,62,65,73,84,65
9714, Anirudh Mahato, M,68,68,76,58,63,96
9715, Ankit Saxena, F,56,79,72,80,66,87
9716, Dean Winchester, M,99,71,75,65,92,88
9717, kumar, M,93,62,50,80,86,82
9718, F A Khan, M,81,56,89,51,97,90
9719, gopalkumari k s, F,79,57,98,96,70,81
9720, lalitha kumari, F,54,85,76,61,72,95
9721, Subhashish Bhattacharjee, M,63,50,71,98,87,90
9722, M.K Sharma, M,72,50,68,64,81,71
9723, Kumara Krupa Parvath, M,51,86,52,66,95,91
9724, S N Prathap Kumar, M,55,95,94,73,75,53
9725, Shanaya Gurumurthi S, F,93,97,82,66,74,69
9726, lakshmi gopal, M,61,51,99,67,53,77
9727, Sunita rani kumari, F,63,84,93,65,99,89
9728, Swapna.S.P, F,79,62,78,64,60,89
9729, Navneet Dubey, M,56,77,76,78,85,63
9730, G Chitra Shenai, F,59,61,61,51,70,75
9731, S. Devi, F,94,68,96,84,64,83
9732, Deeksha Jiwani, F,71,76,89,76,71,91
9733, D.P. Ravi Kiran, M,96,54,98,82,76,79
9734, vijayakanth T.S.V, M,84,51,78,59,78,60
9735, Priyanka Y, F,52,68,68,79,95,62
9736, Annand Mukund Rao, M,62,65,75,77,72,94
9737, Krishna Hari, M,52,60,88,66,76,91
9738, Paul George, M,96,53,100,76,51,58
9739, Prabhanjan, M,56,73,58,93,97,84
9740, Sachin Sharma, M,56,100,99,89,61,58
9741, Bob Joe, M,67,61,85,84,61,53
9742, Manohar Sharma, M,94,95,63,80,64,61
9743, A.B.C Sita, F,64,99,95,73,82,67
9744, vijay kumar t r, M,59,96,82,84,55,86
9745, Ravi kishan, M,75,71,71,97,91,57
9746, Anu Paul, F,83,95,58,69,72,87
9747, Rakesh Kashyap, M,70,85,86,69,71,92
9748, Anthony Kumar, M,76,100,77,88,55,85
9749, Prathiban, M,81,70,87,53,54,77
9750, Anand, M,88,69,56,81,73,73
9751, Hari Krishna, M,64,69,54,73,62,71
9752, Ashok Kumar, M,67,94,76,65,56,87
9753, Subhash.K.U, M,58,69,60,63,60,84
9754, Gayathri K P, F,65,53,56,70,62,79
9755, Anuj Malhotra, M,99,92,100,68,100,85
9756, Sam Manny, M,93,73,58,63,76,75
9757, Sunil Kumar .K., M,61,99,65,82,79,69
9758, Tushar Gupta, M,64,78,85,99,85,84
9759, Ashok Singh, M,92,58,82,85,52,78
9760, Neha Mehta, M,70,96,52,66,50,58
9801, Aiswarya Mohan, F,57,88,99,72,92,88
9802, G Chitra Shenai, F,78,70,52,72,60,51
9803, Tushar Gupta, M,92,70,93,66,98,71
9804, Anu Paul, F,59,54,52,74,67,57
9805, Ravi Kiran, M,61,64,76,76,51,77
9806, A.B.C Sita, F,91,88,81,57,84,81
9807, Sam Manny, M,100,66,58,66,66,55
9808, Neha S. Swaminathan, F,74,100,78,100,100,69
9809, Gayathri K P, F,95,67,65,56,60,100
9810, D.P. Ravi Kiran, M,62,85,50,82,88,64
9811, Neha Jagga, F,90,62,99,83,96,92
9812, Subhashish Bhattacharjee, M,56,68,78,80,78,57
9813, Hari Krishna, M,81,54,63,95,90,51
9814, Swapna.S.P, F,53,87,54,96,91,62
9815, S N Prathap Kumar, M,63,98,68,73,73,59
9816, Srinivasan M.  Ramaswamy Venugopal Aiyer, M,53,65,90,76,92,91
9817, Anand, M,62,88,78,93,92,59
9818, Pallavi Singh, F,70,56,68,87,55,65
9819, Deeksha Jiwani, F,83,88,64,58,54,84
9820, Siva Kumar, M,90,52,98,100,60,92
9821, Ravi kishan, M,86,84,63,90,62,51
9822, Anuj Malhotra, M,74,58,66,98,56,53
9823, Akansha Y, F,72,50,85,55,93,83
9824, Krishna Hari, M,79,65,100,76,92,77
9825, Bob Joe, M,61,85,93,73,89,95
9826, kumar, M,86,51,50,56,68,65
9827, Anthony Kumar, M,65,66,87,69,85,100
9828, Ravichandra S, M,88,61,91,71,59,100
9829, Ankit Saxena, F,98,92,60,94,59,60
9830, Subhash.K.U, M,72,99,87,67,86,76
9831, M.K Sharma, M,81,56,54,50,66,98
9832, F A Khan, M,52,95,79,53,84,81
9833, Suhasini.M, F,98,51,69,96,100,63
9834, vijay kumar t r, M,75,67,51,60,90,50
9835, Paul George, M,55,75,78,79,53,91
9836, Ashok Singh, M,81,80,51,70,93,63
9837, Pratap kumar, M,51,99,81,81,66,70
9838, vijayakanth T.S.V, M,62,78,97,93,65,78
9839, gopalkumari k s, F,66,83,55,99,55,64
9840, Sunita rani kumari, F,73,61,74,95,77,100
9841, Sunil Kumar .K., M,58,60,98,66,69,62
9842, Navneet Dubey, M,57,100,61,52,68,83
9843, Manohar Sharma, M,55,98,62,74,100,69
9844, Hari Krishnan, M,92,69,74,93,81,87
9845, lakshmi gopal, M,95,86,88,100,73,73
9846, Rakesh Kashyap, M,64,61,73,90,54,83
9847, Annand Mukund Rao, M,73,80,52,85,96,87
9848, Anirudh Mahato, M,100,96,87,83,51,81
9849, S. Devi, F,97,99,71,91,89,86
9850, S.P.Swaroop, M,69,55,93,57,67,94
9851, Priyanka Y, F,78,68,63,55,62,96
9852, Bernadtette Rostenkowski, F,96,84,93,74,67,68
9853, Dean Winchester, M,94,75,94,82,94,66
9854, lalitha kumari, F,87,65,96,55,52,67
9855, Prathiban, M,53,71,58,63,53,50
9856, Kishan, M,79,94,94,73,77,56
9857, Khasim, M,58,93,67,77,98,77
9858, Priya Ram, F,74,95,60,56,68,89
9859, Ashok Kumar, M,52,64,63,62,64,58
9860, Shanaya Gurumurthi S, F,99,82,92,73,89,52
10101, Indranil Sarkar, M,90,68,56,79,87,54
10102, Annand Mukund Rao, M,77,69,89,64,53,54
10103, Aby Abraham K, M,78,56,87,56,73,59
10104, S N Prathap Kumar, M,65,72,82,81,91,85
10105, S.P.Swaroop, M,69,91,76,67,81,79
10106, kumar, M,75,51,50,88,64,58
10107, Kumara Krupa Parvath, M,65,69,97,64,62,56
10108, Anu Paul, F,93,54,61,98,67,67
10109, Deeksha Jiwani, F,61,58,94,76,98,72
10110, Swapna.S.P, F,60,55,92,78,96,74
10111, Pratap kumar, M,83,63,79,52,52,81
10112, Manohar Sharma, M,68,95,76,64,71,86
10113, Neha S. Swaminathan, F,68,95,98,78,90,94
10114, Siva Kumar, M,59,63,67,62,53,78
10115, vijayakanth T.S.V, M,65,50,70,90,50,85
10116, Hari Krishnan, M,92,51,75,98,72,79
10117, Prabhanjan, M,98,67,55,95,80,98
10118, F A Khan, M,86,56,72,57,51,76
10119, Priya Ram, F,85,63,98,96,52,50
10120, Anuj Malhotra, M,87,74,85,94,70,74
10121, Anthony Kumar, M,64,75,61,67,70,61
10122, Srinivasan M.  Ramaswamy Venugopal Aiyer, M,82,99,55,61,81,50
10123, Suhasini.M, F,66,62,53,50,65,85
10124, Neha Jagga, F,88,58,67,55,83,76
10125, Anirudh Mahato, M,90,74,78,92,53,63
10126, Shanaya Gurumurthi S, F,64,53,85,74,72,80
10127, M.K Sharma, M,76,93,97,75,61,79
10128, Sridhar, M,70,87,56,74,57,73
10129, Dean Winchester, M,99,72,72,59,75,81
10130, Sachin Sharma, M,68,68,96,58,79,68
10131, G Chitra Shenai, F,87,65,95,73,53,53
10132, Ravichandra S, M,97,83,91,56,76,53
10133, S. Devi, F,89,80,84,71,80,82
10134, Kishan, M,95,98,73,67,71,60
10135, lalitha kumari, F,100,65,74,100,79,55
10136, Khasim, M,77,69,83,92,79,59
10137, Akansha Y, F,54,74,53,55,91,59
10138, Ashok Singh, M,98,61,51,60,60,98
10139, Priyanka Y, F,91,83,72,73,79,52
10140, Hari Krishna, M,98,56,85,63,68,54
10141, Subhash.K.U, M,61,54,70,89,77,77
10142, D.P. Ravi Kiran, M,87,59,63,88,53,59
10143, Neha Mehta, M,67,53,71,69,76,75
10144, Aiswarya Mohan, F,60,67,58,89,91,52
10145, Tushar Gupta, M,99,88,75,65,94,84
10146, Krishna Hari, M,97,95,80,51,80,60
10147, Ravi kishan, M,78,52,81,73,59,79
10148, vijay kumar t r, M,53,90,73,95,57,58
10149, Rakesh Kashyap, M,72,64,75,92,67,88
10150, Ravi Kiran, M,63,80,89,54,90,87
10151, Gayathri K P, F,88,75,94,56,89,78
10152, Sam Manny, M,58,57,70,67,82,51
10153, lakshmi gopal, M,92,55,84,50,94,99
10154, Sunil Kumar .K., M,79,56,97,94,66,91
10155, Ankit Saxena, F,62,78,74,62,54,53
10156, Subhashish Bhattacharjee, M,92,75,50,59,50,69
10157, gopalkumari k s, F,57,52,91,90,53,79
10158, Paul George, M,57,98,62,50,59,91
10159, Pallavi Singh, F,73,55,84,51,100,62
10160, Sunita rani kumari, F,73,99,97,99,82,55
10201, Priyanka Y, F,57,82,97,71,57,61
10202, S N Prathap Kumar, M,96,94,69,82,87,83
10203, Sachin Sharma, M,57,65,64,56,61,64
10204, Aby Abraham K, M,55,50,62,60,64,64
10205, Srinivasan M.  Ramaswamy Venugopal Aiyer, M,64,84,69,73,62,97
10206, Manohar Sharma, M,60,50,70,81,76,83
10207, Anirudh Mahato, M,95,68,100,70,70,57
10208, Anuj Malhotra, M,92,95,58,77,75,72
10209, Kumara Krupa Parvath, M,88,64,78,61,93,61
10210, Ravi kishan, M,77,90,96,64,62,77
10211, Sridhar, M,84,67,56,65,99,73
10212, vijayakanth T.S.V, M,99,56,86,72,69,51
10213, Aiswarya Mohan, F,79,99,71,82,83,54
10214, Neha Jagga, F,69,74,71,74,91,90
10215, Ankit Saxena, F,91,50,100,53,76,51
10216, Anthony Kumar, M,57,73,92,78,81,97
10217, Bernadtette Rostenkowski, F,67,58,75,79,59,79
10218, Subhash.K.U, M,68,69,95,59,92,87
10219, Anand, M,54,69,51,79,100,74
10220, Indranil Sarkar, M,84,99,91,85,99,79
10221, Kishan, M,61,62,64,55,62,62
10222, Rakesh Kashyap, M,73,93,51,94,89,94
10223, Sunil Kumar .K., M,54,87,90,92,52,61
10224, Pallavi Singh, F,76,86,89,63,93,81
10225, Ravi Kiran, M,81,91,84,72,51,59
10226, Dean Winchester, M,65,64,50,70,55,90
10227, Hari Krishna, M,88,82,95,61,73,82
10228, Sam Manny, M,79,68,73,65,82,84
10229, A.B.C Sita, F,81,57,67,51,92,86
10230, Khasim, M,87,69,51,100,73,90
10231, Shanaya Gurumurthi S, F,71,92,82,90,68,59
10232, lakshmi gopal, M,55,66,62,85,69,58
10233, Krishna Hari, M,59,51,90,83,83,89
10234, Siva Kumar, M,88,64,63,98,60,92
10235, Hari Krishnan, M,67,84,72,67,62,56
10236, gopalkumari k s, F,56,51,59,92,81,69
10237, G Chitra Shenai, F,50,99,89,65,51,50
10238, Neha S. Swaminathan, F,70,96,81,72,80,96
10239, Neha Mehta, M,53,96,90,89,90,100
10240, S. Devi, F,75,71,84,99,98,83
10241, Ravichandra S, M,88,74,68,91,87,55
10242, Anu Paul, F,62,60,84,78,50,64
10243, lalitha kumari, F,89,90,80,63,80,69
10244, Pratap kumar, M,86,74,97,89,71,68
10245, Ashok Singh, M,72,77,75,51,92,77
10246, F A Khan, M,57,97,98,60,70,79
10247, Paul George, M,85,70,62,84,73,66
10248, Tushar Gupta, M,89,72,67,53,80,90
10249, Suhasini.M, F,74,83,93,58,81,83
10250, Prabhanjan, M,56,65,69,54,79,56
10251, Swapna.S.P, F,91,91,68,58,67,62
10252, Priya Ram, F,71,61,92,85,76,74
10253, Deeksha Jiwani, F,73,78,97,76,96,92
10254, Ashok Kumar, M,70,92,52,54,56,80
10255, Navneet Dubey, M,84,62,76,94,81,78
10256, kumar, M,76,58,59,56,53,71
10257, M.K Sharma, M,83,84,99,88,70,80
10258, Annand Mukund Rao, M,84,61,89,97,99,76
10259, vijay kumar t r, M,53,89,79,93,86,73
10260, S.P.Swaroop, M,58,87,64,96,64,78
10301, Ankit Saxena, F,63,88,75,74,88,86
10302, Deeksha Jiwani, F,88,67,82,57,89,84
10303, Shanaya Gurumurthi S, F,51,89,75,99,52,63
10304, Hari Krishna, M,65,74,74,89,76,91
10305, kumar, M,59,88,91,60,65,98
10306, Srinivasan M.  Ramaswamy Venugopal Aiyer, M,50,76,77,74,94,67
10307, Anand, M,74,91,55,97,59,71
10308, Sunil Kumar .K., M,75,71,66,75,91,72
10309, M.K Sharma, M,97,64,51,66,68,59
10310, G Chitra Shenai, F,59,74,99,99,99,62
10311, lalitha kumari, F,95,59,98,68,92,64
10312, Prabhanjan, M,50,95,59,67,63,55
10313, vijayakanth T.S.V, M,89,61,53,72,95,88
10314, Aiswarya Mohan, F,97,90,68,90,83,77
10315, Pratap kumar, M,54,73,82,98,53,82
10316, Neha S. Swaminathan, F,98,82,66,94,85,93
10317, Hari Krishnan, M,90,92,67,91,64,91
10318, Khasim, M,96,70,99,89,52,71
10319, vijay kumar t r, M,84,89,86,54,68,96
10320, Ravichandra S, M,57,74,74,52,64,91
10321, S N Prathap Kumar, M,94,97,79,95,64,73
10322, Navneet Dubey, M,50,84,79,98,80,52
10323, gopalkumari k s, F,79,78,82,73,77,67
10324, Swapna.S.P, F,60,72,91,85,99,58
10325, Indranil Sarkar, M,66,71,63,64,77,91
10326, Annand Mukund Rao, M,76,86,54,72,73,71
10327, Anirudh Mahato, M,54,75,90,56,77,64
10328, Ashok Singh, M,77,88,73,87,89,83
10329, lakshmi gopal, M,55,87,83,92,84,60
10330, Neha Mehta, M,94,70,77,53,53,50
10331, F A Khan, M,92,95,54,52,73,73
10332, Sachin Sharma, M,95,97,68,71,89,70
10333, Prathiban, M,54,50,77,73,83,60
10334, Rakesh Kashyap, M,61,96,87,66,91,68
10335, Sunita rani kumari, F,80,96,78,56,53,95
10336, Ravi Kiran, M,60,83,55,93,75,79
10337, Sam Manny, M,52,92,63,95,82,85
10338, Anu Paul, F,98,54,96,79,92,64
10339, Sridhar, M,94,70,56,98,66,80
10340, Paul George, M,84,56,99,86,70,99
10341, Aby Abraham K, M,53,99,84,69,78,64
10342, Anthony Kumar, M,68,50,73,74,95,66
10343, D.P. Ravi Kiran, M,66,86,70,55,98,84
10344, Subhashish Bhattacharjee, M,93,69,81,78,51,64
10345, Krishna Hari, M,61,55,87,92,80,53
10346, Subhash.K.U, M,80,80,97,93,58,53
10347, Anuj Malhotra, M,51,77,78,50,55,63
10348, Ravi kishan, M,67,84,75,82,70,100
10349, Akansha Y, F,50,54,58,98,80,93
10350, Kumara Krupa Parvath, M,90,79,92,89,77,69
10351, Ashok Kumar, M,82,51,80,56,100,81
10352, Bob Joe, M,85,92,63,66,59,77
10353, Priya Ram, F,88,94,87,96,95,85
10354, Manohar Sharma, M,58,98,92,85,77,95
10355, A.B.C Sita, F,98,60,67,95,96,93
10356, Kishan, M,70,87,59,76,64,63
10357, Pallavi Singh, F,89,88,96,68,73,63
10358, Siva Kumar, M,93,69,64,98,60,60
10359, Tushar Gupta, M,54,55,72,57,54,54
10360, Neha Jagga, F,79,71,82,79,70,81
10401, Paul George, M,62,84,80,67,86,61
10402, Sunil Kumar .K., M,86,91,57,54,68,99
10403, Dean Winchester, M,61,86,98,74,97,53
10404, S N Prathap Kumar, M,70,52,80,52,88,89
10405, Deeksha Jiwani, F,94,52,59,76,81,96
10406, lalitha kumari, F,61,78,95,81,53,74
10407, M.K Sharma, M,69,70,82,53,97,98
10408, vijayakanth T.S.V, M,50,75,66,62,85,67
10409, Akansha Y, F,74,74,99,92,80,99
10410, Ashok Singh, M,76,61,62,81,92,89
10411, Annand Mukund Rao, M,81,81,99,52,86,94
10412, Neha S. Swaminathan, F,69,92,60,70,83,94
10413, Suhasini.M, F,76,56,98,95,82,79
10414, Kumara Krupa Parvath, M,72,99,63,95,69,87
10415, Krishna Hari, M,83,56,92,60,53,63
10416, Aiswarya Mohan, F,50,53,54,97,71,96
10417, Subhashish Bhattacharjee, M,81,68,76,97,90,91
10418, Subhash.K.U, M,64,96,100,67,81,81
10419, Anthony Kumar, M,56,96,100,83,89,50
10420, Ravichandra S, M,93,71,64,58,59,52
10421, S.P.Swaroop, M,75,61,91,86,73,89
10422, Swapna.S.P, F,63,93,85,72,87,72
10423, Sridhar, M,53,77,77,89,68,69
10424, D.P. Ravi Kiran, M,79,53,52,93,82,60
10425, Bernadtette Rostenkowski, F,91,72,75,82,54,88
10426, Aby Abraham K, M,82,79,98,88,54,81
10427, S. Devi, F,91,94,89,54,94,62
10428, A.B.C Sita, F,84,79,87,97,54,79
10429, Tushar Gupta, M,64,88,71,93,76,66
10430, Gayathri K P, F,63,79,60,62,85,88
10431, gopalkumari k s, F,54,79,71,96,96,78
10432, Priyanka Y, F,64,50,51,97,98,67
10433, Manohar Sharma, M,94,90,88,78,66,57
10434, Indranil Sarkar, M,87,52,90,100,97,50
10435, Ravi kishan, M,72,53,70,76,99,68
10436, vijay kumar t r, M,86,94,76,65,55,94
10437, Prathiban, M,56,74,95,83,67,76
10438, Ankit Saxena, F,64,75,64,85,80,54
10439, Ravi Kiran, M,81,61,56,57,87,73
10440, Anu Paul, F,89,76,100,70,53,56
10441, Anuj Malhotra, M,60,50,68,75,83,50
10442, Pallavi Singh, F,71,73,81,60,94,68
10443, Pratap kumar, M,99,67,73,79,54,70
10444, G Chitra Shenai, F,67,75,100,87,61,91
10445, Ashok Kumar, M,82,53,98,99,84,74
10446, kumar, M,61,88,92,79,70,70
10447, Priya Ram, F,84,94,89,98,59,86
10448, Sunita rani kumari, F,64,53,51,99,67,56
10449, Siva Kumar, M,56,72,89,69,69,94
10450, Sachin Sharma, M,51,96,52,70,58,64
10451, Neha Mehta, M,98,54,98,57,89,93
10452, lakshmi gopal, M,97,65,83,96,87,83
10453, Rakesh Kashyap, M,53,84,64,73,74,54
10454, Hari Krishna, M,77,65,70,64,57,89
10455, Bob Joe, M,74,78,85,81,66,70
10456, Navneet Dubey, M,64,87,74,66,78,59
10457, Shanaya Gurumurthi S, F,80,74,88,87,94,69
10458, Anirudh Mahato, M,96,61,58,69,81,73
10459, F A Khan, M,51,74,96,89,87,78
10460, Hari Krishnan, M,78,75,86,52,89,80
10501, S.P.Swaroop, M,79,53,70,61,77,87
10502, Siva Kumar, M,65,87,81,83,68,64
10503, Aby Abraham K, M,56,94,54,94,94,78
10504, S N Prathap Kumar, M,62,71,55,95,52,95
10505, Ravi Kiran, M,65,62,61,67,54,51
10506, Bernadtette Rostenkowski, F,64,69,67,84,62,70
10507, Neha Jagga, F,84,59,50,81,73,95
10508, Tushar Gupta, M,88,91,72,89,99,60
10509, Indranil Sarkar, M,72,99,69,96,83,68
10510, Ashok Singh, M,90,76,52,82,53,55
10511, Pratap kumar, M,70,91,83,52,64,70
10512, vijay kumar t r, M,91,95,90,73,55,88
10513, Kumara Krupa Parvath, M,89,53,69,68,68,77
10514, gopalkumari k s, F,85,71,71,94,96,91
10515, G Chitra Shenai, F,83,90,62,53,82,98
10516, Neha Mehta, M,99,58,54,58,74,59
10517, lalitha kumari, F,68,80,58,69,72,81
10518, Dean Winchester, M,98,58,54,51,74,87
10519, D.P. Ravi Kiran, M,50,95,89,92,84,85
10520, Pallavi Singh, F,79,85,69,75,68,97
10521, Prabhanjan, M,96,58,72,84,60,78
10522, Neha S. Swaminathan, F,88,76,87,51,80,88
10523, Sachin Sharma, M,83,95,63,58,51,74
10524, Gayathri K P, F,53,58,97,63,76,77
10525, Bob Joe, M,53,93,74,65,85,85
10526, Swapna.S.P, F,66,56,67,93,67,96
10527, Hari Krishna, M,71,67,68,76,79,83
10528, S. Devi, F,69,53,91,61,93,97
10529, Akansha Y, F,62,53,60,66,89,51
10530, Prathiban, M,67,56,98,69,89,52
10531, Khasim, M,83,57,85,73,55,90
10532, F A Khan, M,62,59,56,72,51,92
10533, Anand, M,68,87,94,82,70,53
10534, Sunil Kumar .K., M,86,87,61,94,95,78
10535, Srinivasan M.  Ramaswamy Venugopal Aiyer, M,89,81,77,95,81,62
10536, Ravichandra S, M,51,100,84,88,52,75
10537, Ankit Saxena, F,94,73,87,73,53,92
10538, Aiswarya Mohan, F,90,95,58,60,98,67
10539, A.B.C Sita, F,90,85,92,63,60,88
10540, Deeksha Jiwani, F,80,62,92,52,77,81
10541, M.K Sharma, M,68,96,93,100,85,66
10542, lakshmi gopal, M,71,73,55,92,99,98
10543, vijayakanth T.S.V, M,82,79,63,86,72,52
10544, Kishan, M,76,85,93,97,94,66
10545, Paul George, M,67,81,58,82,71,72
10546, Subhashish Bhattacharjee, M,90,79,82,62,78,75
10547, Sunita rani kumari, F,88,68,70,78,81,72
10548, Sridhar, M,91,55,99,96,92,91
10549, Anuj Malhotra, M,92,76,87,68,75,72
10550, Priya Ram, F,52,63,70,56,90,52
10551, Anu Paul, F,96,76,99,82,66,55
10552, Subhash.K.U, M,83,55,53,81,73,98
10553, Krishna Hari, M,54,79,92,81,96,50
10554, Anirudh Mahato, M,61,100,85,84,53,52
10555, Priyanka Y, F,61,91,67,52,60,74
10556, Annand Mukund Rao, M,66,92,82,71,79,95
10557, Shanaya Gurumurthi S, F,71,62,71,97,81,86
10558, Ashok Kumar, M,78,72,87,77,96,60
10559, Sam Manny, M,77,75,54,93,98,87
10560, Ravi kishan, M,78,74,80,74,91,85
10601, Sam Manny, M,95,64,88,99,92,64
10602, Ashok Singh, M,58,50,79,87,81,50
10603, Prabhanjan, M,90,65,85,59,87,62
10604, Prathiban, M,65,67,74,98,62,87
10605, Dean Winchester, M,63,93,61,72,100,75
10606, Krishna Hari, M,84,79,91,87,73,61
10607, Sachin Sharma, M,69,77,82,74,80,79
10608, Khasim, M,71,94,50,63,95,60
10609, M.K Sharma, M,67,79,100,72,95,69
10610, Akansha Y, F,70,65,78,87,78,93
10611, Tushar Gupta, M,84,93,73,50,58,100
10612, Sridhar, M,67,78,92,50,99,50
10613, Ravi kishan, M,87,91,76,73,84,67
10614, Subhash.K.U, M,63,57,69,54,67,96
10615, Anu Paul, F,79,84,80,63,65,84
10616, Subhashish Bhattacharjee, M,96,82,50,50,95,93
10617, Gayathri K P, F,58,50,95,58,75,50
10618, Navneet Dubey, M,92,71,86,94,67,91
10619, vijayakanth T.S.V, M,96,62,100,82,50,78
10620, D.P. Ravi Kiran, M,94,50,92,97,63,55
10621, Ashok Kumar, M,74,98,54,85,98,54
10622, F A Khan, M,81,77,53,87,55,69
10623, Neha Jagga, F,56,55,99,92,100,93
10624, Anirudh Mahato, M,71,73,90,59,51,93
10625, Shanaya Gurumurthi S, F,52,77,59,93,87,87
